icao,le_ident,he_ident,le_lat,le_lon,he_lat,he_lon,le_displaced_ft,he_displaced_ft
YBDG,05,23,-36.74133686,144.32391368,-36.73797294,144.33143379,,
YBDG,17,35,-36.72845297,144.33047829,-36.74284411,144.32987945,,
YBDP,10,28,-41.02202037,147.41083387,-41.02564312,147.42294978,,
YBDP,10L,28R,-41.02194235,147.41282025,-41.02532234,147.4242405,,
YBDS,02,20,-30.29575612,134.52392357,-30.28286761,134.53234084,,
YBDU,06,24,-18.38717127,129.4318484,-18.38039297,129.44656747,,
YBDV,03,21,-25.90389748,139.34336302,-25.89553162,139.35104505,,
YBDV,14,32,-25.88522244,139.34059848,-25.89859314,139.34955004,,
YBDX,9,27,-22.86299727,114.95767006,-22.86486303,114.97080434,,
YBEB,10,28,-17.54325057,128.2987072,-17.54587349,128.31077628,,
YBEC,18,36,-30.47065121,117.87980427,-30.48147034,117.87994669,,
YBEE,01,19,-30.19658533,139.55311446,-30.1837907,139.5578499,,
YBEF,01,19,-37.45365411,143.24864473,-37.44726925,143.24963794,,
YBEG,07,25,-19.65517159,146.28605966,-19.6508857,146.30167813,,
YBEL,10,28,-42.36907061,147.02512419,-42.36977046,147.03261394,,
YBEO,06,24,-25.69749587,140.7331456,-25.69223419,140.74298754,,
YBEV,16,34,-32.12020427,116.94678387,-32.131802,116.95370754,,
YBEW,06,24,-31.91729138,144.64134399,-31.91448135,144.64755965,,
YBEW,15,33,-31.91289851,144.64339418,-31.91834636,144.64682818,,
YBFT,12,30,-37.49233702,143.42572347,-37.49572071,143.43369048,,
YBGB,08,26,-17.01726601,122.641245,-17.01572397,122.65148468,,
YBGD,08,26,-22.54123905,117.25887826,-22.53938619,117.28021995,,
YBGI,15,33,-31.1391812,125.66450294,-31.14662536,125.66949019,,
YBGI,18,36,-31.13983242,125.66740751,-31.14868478,125.66658804,,
YBGO,15,33,-20.14710464,127.97258309,-20.1592548,127.98102668,,
YBGR,09,27,-36.61957352,143.94696574,-36.61955399,143.95964035,,
YBGR,18,36,-36.61944962,143.94914068,-36.62480768,143.94961628,,
YBGT,03,21,-25.36973458,143.77986993,-25.36201617,143.78514348,,
YBHB,12,30,-43.41995537,146.16009449,-43.4227385,146.1642354,,
YBHI,05,23,-32.008991,141.46094061,-31.99628812,141.48294079,,
YBHI,14,32,-32.00380101,141.46653832,-32.01100429,141.47290007,,
YBHK,12,30,-21.25599,139.71496094,-21.26125,139.72334437,,
YBHM,14,32,-20.35106205,148.94649186,-20.36384333,148.95673066,,
YBIA,11,29,-29.81293246,150.52746917,-29.81716866,150.54078233,,
YBID,12,30,-34.30098188,149.35422688,-34.3044705,149.36186449,,
YBID,15,33,-34.30054906,149.35660939,-34.3087991,149.36092715,,
YBIE,14,32,-24.33817041,139.45435359,-24.35170843,139.46434013,,
YBII,01,19,-16.72690863,135.73616507,-16.71726769,135.73822596,,
YBIL,02,20,-19.56999413,127.67266712,-19.55934688,127.67752602,,
YBIL,10,28,-19.56208734,127.66338824,-19.56729087,127.68011906,,
YBIN,04,22,-25.52487547,152.04197273,-25.51893661,152.04941646,,
YBIR,04,22,-36.00040661,142.9138964,-35.99457537,142.92299009,,
YBIR,9,27,-36.00050831,142.91450008,-36.00123574,142.92161776,,
YBIU,05,23,-30.59520512,116.77525492,-30.5909183,116.78208172,,
YBIU,11,29,-30.5911579,116.77527264,-30.59431389,116.78352282,,
YBIU,18,36,-30.59145301,116.77504172,-30.59548294,116.77496981,,
YBIZ,18,36,-14.73470594,144.11935879,-14.7462305,144.11920487,,
YBJW,09,27,-27.673834,121.61296781,-27.67395054,121.62404139,,
YBJW,18,36,-27.66921446,121.61551411,-27.68097648,121.61559292,,
YBKE,05,23,-30.04489726,145.93685945,-30.03730477,145.95370061,,
YBKE,18,36,-30.03239043,145.95706336,-30.04131108,145.9556921,,
YBKS,12,30,-19.70037409,135.81063975,-19.70732274,135.82067136,,
YBKT,03,21,-17.75512199,139.53097641,-17.74589434,139.5395877,,
YBLA,08,26,-36.55193588,146.00670759,-36.55264803,146.01833515,,
YBLA,17,35,-36.54973293,146.0046026,-36.55616625,146.00529869,,
YBLB,17,35,-26.81650225,114.6110056,-26.82666002,114.61150057,,
YBLC,05,23,-30.53777375,139.33277949,-30.53111675,139.34263286,,
YBLD,10,28,-31.82259692,116.79437229,-31.82373706,116.80562544,,
YBLD,15,33,-31.81853268,116.7955707,-31.82668776,116.80059896,,
YBLG,16,34,-28.97681145,140.85609931,-28.98748391,140.8593524,,
YBLH,03,21,-27.01214294,142.95743204,-27.00516401,142.96362811,,
YBLH,14,32,-27.01039772,142.95756218,-27.01860396,142.96467632,,
YBLI,10,28,-30.32888424,152.45716435,-30.32947209,152.45990204,,
YBLI,15,33,-30.32763603,152.45662626,-30.33379471,152.46002353,,
YBLL,05,23,-28.05640133,147.47344752,-28.0508669,147.48237391,,
YBLM,04,22,-31.12278445,138.7216563,-31.11506126,138.72971982,,
YBLM,14,32,-31.1160189,138.72366361,-31.1206049,138.72801079,,
YBLN,03,21,-33.69733443,115.39637776,-33.67732426,115.40781224,,
YBLT,05,23,-37.51259005,143.78641869,-37.5071847,143.79909743,,
YBLT,13,31,-37.50540766,143.78740126,-37.50902215,143.79195766,,
YBLT,18,36,-37.506902,143.794941,-37.51795939,143.79281011,,
YBLU,01,19,-27.62165436,120.59316923,-27.60365042,120.59567478,,
YBMA,16,34,-20.65505584,139.48586614,-20.67763909,139.49109249,,
YBMD,12,30,-15.87097215,145.32601195,-15.87667551,145.3335986,,
YBMI,01,19,-28.73374285,149.59432004,-28.7229594,149.59608113,,
YBMK,14,32,-21.16318038,149.17747461,-21.17830288,149.18767203,,
YBMM,08,26,-36.25422093,144.62986072,-36.25338709,144.63555627,,
YBMR,05,23,-34.23431624,140.47149428,-34.22931256,140.47796168,,
YBMR,08,26,-34.23568898,140.47210176,-34.23442241,140.47797484,,
YBMR,11,29,-34.23472682,140.47161722,-34.23628846,140.47601896,,
YBMY,11,29,-14.51806339,132.87800142,-14.52108556,132.88592675,,
YBNA,06,24,-28.83573399,153.55175826,-28.83085164,153.57046404,,
YBNM,09,27,-17.91821654,136.89112116,-17.91913384,136.90415585,,
YBNS,04,22,-37.89032399,147.56435305,-37.88463466,147.57458733,,
YBNS,13,31,-37.88338771,147.56574034,-37.88963626,147.57137498,,
YBNY,9,27,-18.8688183,134.48872672,-18.8701485,134.50086173,,
YBOA,04,22,-28.02071172,152.67172543,-28.01446126,152.68112465,,
YBOC,17,35,-32.88411582,138.366416,-32.89506499,138.36640006,,
YBOI,09,27,-9.23215496,142.21488296,-9.23334846,142.22133746,,
YBOK,05,23,-27.40617079,151.73075529,-27.401429,151.738306,,
YBOK,09,27,-27.40918309,151.72457972,-27.410736111,151.735591667,,
YBOK,14,32,-27.40276967,151.73698077,-27.41495627,151.74648621,,
YBOM,09,27,-36.90457438,149.18045137,-36.90628539,149.18883984,,
YBOM,15,33,-36.9004222,149.18051816,-36.90618852,149.18211598,,
YBOP,17,35,-33.89244216,116.44970879,-33.90142648,116.44991662,,
YBOR,13,31,-36.26313413,140.7166523,-36.26837806,140.72207302,,
YBOR,17,35,-36.26518594,140.72201524,-36.27762812,140.72214992,,
YBOT,06,24,-27.27195993,146.89495466,-27.26726815,146.90727013,,
YBOU,14,32,-22.90574569,139.89630973,-22.91968812,139.90528193,,
YBOV,06,24,-31.63885889,129.00564175,-31.63444622,129.01880603,,
YBOV,18,36,-31.63647828,129.01149539,-31.64800087,129.01032792,,
YBOY,1,19,-27.75531619,119.90050976,-27.746012,119.903764,,
YBPI,14,32,-20.80205758,149.27784923,-20.80711975,149.28200794,,
YBPN,11,29,-20.49045027,148.54441877,-20.49823496,148.56249752,,
YBRA,14,32,-36.96197263,147.69525888,-36.9717242,147.70302521,,
YBRC,12,30,-21.53827198,133.86623247,-21.54533575,133.87643576,,
YBRJ,05,23,-30.15890803,148.96571892,-30.1551393,148.97162224,,
YBRJ,15,33,-30.1537938,148.97144959,-30.1641439,148.97800867,,
YBRK,04,22,-23.38241666,150.46541877,-23.37584674,150.47470976,,
YBRK,15,33,-23.36871575,150.47033676,-23.39067292,150.48011715,,
YBRL,02,20,-16.08111627,136.30036582,-16.07029504,136.30501902,,
YBRM,10,28,-17.94564816,122.21568345,-17.95158953,122.23802719,,
YBRN,08,26,-34.62184908,143.57582288,-34.62169846,143.58290701,,
YBRN,18,36,-34.61950035,143.57775865,-34.63012601,143.57653123,,
YBRO,07,25,-31.8900929,118.10566134,-31.88687633,118.11733019,,
YBRS,09,27,-38.25775952,144.42509191,-38.25847677,144.43091826,,
YBRS,18,36,-38.25243015,144.42859718,-38.25945744,144.42730027,,
YBRU,09,27,-18.63718224,135.93104837,-18.63766254,135.9452091,,
YBRU,14,32,-18.63031159,135.93857378,-18.63797812,135.94405993,,
YBRW,03,21,-29.980891,146.81017395,-29.97071648,146.81854586,,
YBRY,10,28,-22.67234767,119.1575678,-22.67676276,119.17524016,,
YBSG,12,30,-12.61584126,142.07626054,-12.63037602,142.10037067,,
YBSP,12,30,-23.51281277,133.8422146,-23.52063307,133.85701052,,
YBSP,2,20,-23.52348081,133.85290848,-23.51740202,133.85656067,,
YBSS,01,19,-37.7395803,144.41883553,-37.72887,144.423587,,
YBSS,09,27,-37.72959002,144.41668435,-37.73301085,144.43345478,,
YBSU,13,31,-26.5832147,153.07447046,-26.60323569,153.09168163,,
YBTH,08,26,-33.40667809,149.64927517,-33.40685036,149.66345559,,
YBTH,17,35,-33.40076823,149.65069651,-33.41607889,149.65191034,,
YBTI,15,33,-11.75896367,130.61238366,-11.77046577,130.61914231,,
YBTK,17,35,-17.0834735,139.56509519,-17.09195408,139.56659104,,
YBTL,01,19,-19.25828695,146.76472049,-19.238185,146.77420589,,
YBTL,07,25,-19.255809,146.75549721,-19.25304696,146.76560187,,
YBTN,10,28,-30.52294059,132.66824672,-30.52576513,132.68074539,,
YBTV,7,25,-12.65955765,142.67137951,-12.65786063,142.67955688,,
YBUD,07,25,-24.9063777,152.31371639,-24.90266794,152.32421234,,
YBUD,14,32,-24.89727271,152.31724918,-24.91253305,152.32781816,,
YBUG,08,26,-28.48982054,119.74342755,-28.48895455,119.75143271,,
YBUG,17,35,-28.48363098,119.74582766,-28.49600438,119.74817778,,
YBUL,06,24,-30.18641537,134.89774019,-30.18227962,134.90620305,,
YBUL,11,29,-30.1836577,134.90075609,-30.18751847,134.90876419,,
YBUL,16,34,-30.18079988,134.9056362,-30.19130564,134.90939613,,
YBUN,07,25,-33.38054454,115.67243752,-33.37562973,115.68413353,,
YBUT,11,29,-31.76284366,149.41971632,-31.76609957,149.42873366,,
YBUY,10,28,-36.1327658,149.13116912,-36.13643273,149.14389877,,
YBUY,12,30,-36.13268507,149.13819928,-36.1362834,149.14358492,,
YBUY,16L,34R,-36.12746122,149.14076053,-36.13640876,149.14423439,,
YBVA,13,31,-34.08835569,138.33651741,-34.09561784,138.3457228,,
YBVA,16,34,-34.08436284,138.33835537,-34.09509455,138.34074773,,
YBVL,01,19,-31.59065331,150.17411216,-31.58221297,150.17502434,,
YBVL,11,29,-31.58305554,150.17486478,-31.58502893,150.17911332,,
YBVY,04,22,-15.47285491,129.76013255,-15.46261509,129.77021496,,
YBWG,09,27,-27.36633569,121.02437667,-27.36579265,121.0449793,,
YBWI,01,19,-20.59977556,147.09495083,-20.59098544,147.09606557,,
YBWM,14,32,-16.88079964,143.47975914,-16.88666164,143.48467406,,
YBWN,04,22,-20.02327848,148.20901257,-20.01533627,148.21841221,,
YBWN,12,30,-20.01449411,148.21012544,-20.01922815,148.2172387,,
YBWO,12,30,-22.46047381,144.99184464,-22.46635636,145.00156851,,
YBWP,12,30,-12.67323437,141.91616998,-12.68160769,141.9286885,,
YBWR,04,22,-17.39027321,144.16579395,-17.38449184,144.17269713,,
YBWW,12,30,-27.54874549,151.78448748,-27.56627994,151.8058568,,
YBWX,03,21,-20.86896297,115.402641,-20.85360935,115.41079729,,
YBXH,1,19,-37.85147205,141.72358426,-37.84610323,141.72398128,,
YBYD,09,27,-22.16455948,119.9200336,-22.16395735,119.9291262,,
YBYD,13,31,-22.16282836,119.91950074,-22.17002775,119.92849426,,
YBYI,14,32,-43.23231117,147.3779094,-43.23744182,147.38172508,,
YBYL,16,34,-29.21192819,152.61353299,-29.22454542,152.61865518,,
YBYR,12,30,-30.65479683,146.38985984,-30.6613101,146.39911709,,
YBYS,16,34,-16.72755187,125.43735889,-16.7379411,125.4408608,,
YBYW,09,27,-25.4203579,145.61005267,-25.42292214,145.62627017,,
YCAB,06,24,-27.0776463,152.97987941,-27.07586384,152.98790846,,
YCAB,12,30,-27.07163859,152.98042007,-27.07785839,152.99043325,,
YCAC,13,31,-17.60359006,131.54553018,-17.61188959,131.55435393,,
YCAE,18,36,-41.9617729,147.5316311,-41.97541522,147.52950372,,
YCAG,04,22,-32.28463288,125.47323875,-32.27665176,125.48206653,,
YCAH,08,26,-31.77377715,149.60949944,-31.77388799,149.62081747,,
YCAI,08,26,-30.12128603,120.56388606,-30.1194271,120.57806873,,
YCAJ,10,28,-18.69215772,125.88474544,-18.69590927,125.90133133,,
YCAL,01,19,-37.13893515,144.1573246,-37.13384096,144.15827504,,
YCAL,10,28,-37.1341004,144.15818087,-37.13523163,144.16815108,,
YCAM,01,19,-21.89418341,140.91324812,-21.88348423,140.91497644,,
YCAN,01,19,-12.3578391,132.94429673,-12.3501962,132.9460858,,
YCAR,04,22,-24.88626961,113.66434612,-24.87567098,113.67539205,,
YCAR,18,36,-24.87872729,113.66630614,-24.88904301,113.66650404,,
YCAS,10,28,-28.87998147,153.05543435,-28.88262959,153.06627338,,
YCAS,10L,28R,-28.87954867,153.05557314,-28.88157196,153.06364402,,
YCBA,05,23,-31.54199214,145.78646025,-31.53321607,145.80106734,,
YCBA,17,35,-31.53808417,145.79481395,-31.54616299,145.79560996,,
YCBE,16,34,-19.47427889,140.92598959,-19.48389525,140.92860476,,
YCBG,09,27,-42.8279353,147.47484776,-42.8295965,147.4833379,,
YCBG,12,30,-42.82242275,147.47358137,-42.82943737,147.48260056,,
YCBN,03,21,-40.39197978,148.0164348,-40.38759732,148.01994836,,
YCBN,08,26,-40.39002275,148.00871571,-40.3901046,148.02102948,,
YCBN,13,31,-40.38861696,148.01349155,-40.39144726,148.017173,,
YCBP,04,22,-29.04432297,134.71436616,-29.03587976,134.72542487,,
YCBP,14,32,-29.03640827,134.72097489,-29.04288224,134.72521571,,
YCBR,18,36,-29.51771608,148.57878616,-29.52862745,148.57772878,,
YCBY,3,21,-16.22370179,145.42205733,-16.21164312,145.42926708,,
YCCA,03,21,-26.7720909,150.61852048,-26.76792455,150.62221513,,
YCCA,14,32,-26.76811962,150.61429013,-26.77574953,150.62086431,,
YCCF,16,34,-16.68327314,135.72875999,-16.69264112,135.73146299,,
YCCK,16,34,-20.63211901,135.58610349,-20.64238829,135.58980286,,
YCCT,09,27,-10.04950012,143.0677495,-10.05073807,143.07445388,,
YCCY,06,24,-20.6703082,140.49854726,-20.66638702,140.50886723,,
YCCY,12,30,-20.66020998,140.49953667,-20.67128919,140.5146835,,
YCDB,03,21,-31.05730044,135.86260217,-31.05100378,135.86709777,,
YCDB,09,27,-31.05204069,135.86013202,-31.05210176,135.86739681,,
YCDB,15,33,-31.05067345,135.86192186,-31.05686243,135.86540025,,
YCDE,18,36,-38.31944806,143.05738285,-38.32744052,143.0558821,,
YCDH,14,32,-27.90301419,134.05347152,-27.91197247,134.0595258,,
YCDO,01,19,-33.07019326,147.21071173,-33.05895774,147.2168135,,
YCDO,10,28,-33.06300663,147.19979213,-33.06575482,147.21220355,,
YCDR,05,23,-26.80471368,153.10267111,-26.80074996,153.1093441,,
YCDR,12,30,-26.79999325,153.10028446,-26.80446061,153.10654533,,
YCDS,10,28,-25.25141978,152.33104084,-25.25428155,152.33993902,,
YCDT,07,25,-21.97421916,138.59858202,-21.96926964,138.61384817,,
YCDT,15,33,-21.96344952,138.6065167,-21.97346942,138.6107422,,
YCDU,11,29,-32.12784689,133.69808371,-32.13341384,133.7152988,,
YCDU,17,35,-32.12661094,133.71268874,-32.13572076,133.71393391,,
YCDV,10,28,-25.10992121,146.82667755,-25.1141311,146.83974061,,
YCEE,08,26,-33.71023147,136.49920485,-33.71038989,136.51375285,,
YCEE,18,36,-33.70764866,136.50423995,-33.71566576,136.50399599,,
YCEL,18,36,-23.09058946,148.0071275,-23.09939166,148.00542643,,
YCEM,17,35,-37.72445046,145.40799331,-37.73194035,145.40864042,,
YCES,18,36,-38.14254353,144.26316044,-38.14977971,144.26185381,,
YCFD,04,22,-17.02474948,131.32486901,-17.01513929,131.33458914,,
YCFH,04,22,-27.01953492,138.88957881,-27.01100077,138.89704692,,
YCFH,10,28,-27.01363437,138.88769116,-27.01586842,138.89566871,,
YCFL,13,31,-14.9672652,145.3078204,-14.97440844,145.31523531,,
YCFN,06,24,-27.9285978,151.84394296,-27.92655901,151.8518443,,
YCFS,03,21,-30.33837337,153.10654794,-30.32415659,153.12063573,,
YCFS,10,28,-30.31644234,153.11412012,-30.31869303,153.12258462,,
YCGI,11,29,-25.79413497,122.93125562,-25.7994022,122.94863929,,
YCGL,12,30,-24.68235539,147.15285221,-24.6882561,147.16121239,,
YCGO,17,35,-17.13345235,144.52836853,-17.14229936,144.52878732,,
YCHB,11,29,-28.4287907,152.08477239,-28.43147964,152.09312345,,
YCHI,14,32,-13.28514432,136.35293218,-13.29057171,136.35695126,,
YCHL,03,21,-36.29425636,143.32736078,-36.28614324,143.3351138,,
YCHT,01,19,-20.04694874,146.26861478,-20.03818076,146.2710999,,
YCHT,06,24,-20.04754628,146.26637808,-20.04009395,146.28097635,,
YCIG,04,22,-32.34101851,117.82382609,-32.33563846,117.83002484,,
YCIG,08,26,-32.33797878,117.82126784,-32.33770024,117.8344737,,
YCIN,11,29,-17.57564225,123.81510479,-17.58522877,123.84204539,,
YCJU,08,26,-18.68566105,144.74380788,-18.68478173,144.75169783,,
YCKD,06,24,-40.52110605,148.11954486,-40.5184984,148.1262598,,
YCKD,10,28,-40.51812473,148.12293073,-40.5188486,148.12673293,,
YCKD,11,29,-40.51594398,148.12189764,-40.51973784,148.12812691,,
YCKI,13,31,-11.15776176,132.47783244,-11.16703381,132.48699733,,
YCKN,11,29,-15.44072892,145.17555853,-15.4461047,145.18968079,,
YCKY,5,23,-32.04638717,126.08439639,-32.03936754,126.0974004,,
YCLE,10,28,-37.23778888,140.44100951,-37.23903207,140.44846995,,
YCLM,6,24,-29.45147502,148.72401994,-29.44841904,148.73336284,,
YCLQ,13,31,-16.396923,122.92796513,-16.40489503,122.93592039,,
YCLY,01,19,-34.80755643,145.84565447,-34.79576676,145.84784126,,
YCMH,12,30,-31.66302459,152.73881931,-31.66871356,152.74697112,,
YCMK,07,25,-18.8585973,145.47106825,-18.85710931,145.48092144,,
YCMM,09,27,-34.25231504,135.70021306,-34.25371661,135.71705272,,
YCMT,01,19,-22.77465597,147.62100717,-22.76610512,147.62579349,,
YCMT,15,33,-22.76685485,147.6165152,-22.77787268,147.62115241,,
YCMU,06,24,-28.03318303,145.61444756,-28.03009282,145.62314758,,
YCMU,12,30,-28.02668845,145.61967873,-28.03668533,145.63304276,,
YCMW,13,31,-19.91046513,138.12068014,-19.91847617,138.12896202,,
YCNF,12,30,-21.66974814,121.58792696,-21.67829049,121.60538376,,
YCNG,01,19,-36.82205071,140.27367507,-36.81338033,140.27552443,,
YCNG,07,25,-36.81674101,140.26645778,-36.81422165,140.2772756,,
YCNG,15,33,-36.8151325,140.27004121,-36.8237075,140.2745264,,
YCNH,16,34,-29.68162389,115.8926677,-29.68566959,115.89463002,,
YCNK,17,35,-32.77994377,151.34099107,-32.78973225,151.3392597,,
YCNM,05,23,-30.98627442,148.36933268,-30.97814873,148.38222118,,
YCNM,12,30,-30.9768081,148.37396577,-30.98001612,148.3787215,,
YCNN,13,31,-31.02449736,123.15252426,-31.03264383,123.1613369,,
YCNO,06,24,-35.31646973,145.10008102,-35.31133448,145.11175414,,
YCNQ,1,19,-37.28309503,140.81059675,-37.27428894,140.81226983,,
YCNR,02,20,-37.5058664,149.16587665,-37.50032976,149.16941274,,
YCNY,14,32,-18.75374673,138.70497527,-18.76612341,138.71535015,,
YCOD,15,33,-26.73991612,140.63572736,-26.75106269,140.64034059,,
YCOE,11,29,-13.76061311,143.11195137,-13.76488422,143.122231,,
YCOF,04,22,-34.59242893,135.5057288,-34.58622111,135.51194487,,
YCOF,09,27,-34.58903358,135.49838076,-34.5889496,135.51299248,,
YCOG,6,24,-20.68385464,119.66138515,-20.68163773,119.66703447,,
YCOH,15,33,-35.82297438,144.21212617,-35.83102715,144.21591883,,
YCOI,10,28,-33.35891369,116.19461715,-33.36034899,116.20706502,,
YCOM,18,36,-36.2904408,148.97520236,-36.30906647,148.9700026,,
YCOO,09,27,-12.90305168,132.52687565,-12.90322516,132.5393109,,
YCOR,05,23,-36.00082431,146.34465823,-35.99272995,146.35839798,,
YCOR,14,32,-35.98308342,146.346446,-35.99245887,146.35481251,,
YCOS,01,19,-27.99131379,122.90352639,-27.98115667,122.90569143,,
YCOS,08,26,-27.98634943,122.89972791,-27.9846685,122.91559698,,
YCOY,1,19,-23.1343492,113.77921022,-23.12408221,113.78189673,,
YCPD,15,33,-11.29486769,131.82522687,-11.30294524,131.8282641,,
YCPH,08,26,-27.94961102,134.32926877,-27.94939056,134.34159402,,
YCPH,16,34,-27.94812417,134.33588483,-27.95106078,134.33699714,,
YCPN,15,33,-18.7128962,144.3100816,-18.72183268,144.31520466,,
YCRA,07,25,-30.45999938,147.70327971,-30.45633841,147.71662772,,
YCRG,06,24,-36.18535574,147.87949457,-36.1814793,147.89434643,,
YCRK,07,25,-18.87499081,125.92568554,-18.87045391,125.94270888,,
YCRK,14,32,-18.8747268,125.92594832,-18.88384043,125.93195992,,
YCRL,10,28,-34.49897511,149.45698686,-34.5008698,149.46594097,,
YCRT,16,34,-32.40003604,138.51761617,-32.41059168,138.52125863,,
YCRY,09,27,-18.21764445,142.24750446,-18.21986543,142.2611262,,
YCSL,02,20,-24.65831482,148.46692794,-24.64570736,148.47267665,,
YCSP,12,30,-25.3305317,131.75379581,-25.33659243,131.7642111,,
YCSV,06,24,-20.60161875,147.84709149,-20.59640901,147.85943083,,
YCTC,12,30,-22.81517455,122.58019675,-22.82144266,122.58973748,,
YCTI,12,30,-16.09321824,123.60658833,-16.09797664,123.61464801,,
YCTM,10,28,-34.62420858,148.02873054,-34.62690654,148.03748579,,
YCTM,16,34,-34.61716713,148.03563135,-34.62978594,148.0373987,,
YCTN,16,34,-37.60832688,141.3610176,-37.61644636,141.36310668,,
YCTN,9,27,-37.61436545,141.36305318,-37.61493988,141.36888343,,
YCTS,15,33,-20.14657673,139.40591838,-20.15496542,139.40953951,,
YCUA,09,27,-33.27703519,148.76182019,-33.27933917,148.77824778,,
YCUD,05,23,-25.60680853,141.50279234,-25.59900251,141.51460619,,
YCUD,11,29,-25.59475524,141.50225934,-25.59940479,141.51558367,,
YCUE,04,22,-27.45740988,117.91115864,-27.4438646,117.9242506,,
YCUN,05,23,-31.62725237,117.21153341,-31.61669921875,117.2239990234375,,
YCUN,14,32,-31.61736469,117.21027309,-31.62717462,117.22133625,,
YCUS,08,26,-34.21506984,135.63443216,-34.21546948,135.64259089,,
YCUS,17,35,-34.21172148,135.63447904,-34.22295453,135.63446718,,
YCVA,09,27,-33.70777436,138.5851981,-33.70807549,138.59167882,,
YCVA,17,35,-33.70695516,138.58482305,-33.71823408,138.5851639,,
